instance,cp_opt_make,cp_opt_time,cp_opt_memory,cp_opt_status,hy_lim_make,hy_lim_tot_time,hy_lim_tot_memory,diff_hy_lim_cp_opt,ga_make,ga_time,ga_memory,hy_make,hy_tot_time,hy_tot_memory,diff_hy_cp_opt
../instances/ClassicBenchmark/jobshop_la20,902,1.360813856124878,108000,4,964,1.5212185382843018,135629,0.06873614190687362,1170,1.3991498947143555,114408,908,1.0309333801269531,138526,0.0066518847006651885
../instances/ClassicBenchmark/jobshop_la19,842,3.6560134887695312,107308,4,974,3.916053533554077,135476,0.15676959619952494,1071,3.8324687480926514,-4868,846,2.735630512237549,134292,0.004750593824228029
../instances/ClassicBenchmark/jobshop_ft10,930,21.73407554626465,123777,4,1108,21.926518201828003,158515,0.1913978494623656,1046,21.941500663757324,117552,943,15.503094673156738,138428,0.013978494623655914
../instances/ClassicBenchmark/jobshop_la23,1032,0.6141703128814697,157828,4,1169,1.1889636516571045,-282358,0.13275193798449614,1579,0.9911046028137207,162548,1060,0.9339237213134766,216933,0.027131782945736434
../instances/ClassicBenchmark/jobshop_la22,927,8.616977453231812,-254725,4,1076,8.681093215942383,188773,0.16073354908306364,1240,9.110867261886597,158824,940,6.116036891937256,189301,0.014023732470334413
../instances/ClassicBenchmark/jobshop_la24,935,88.34816312789917,155153,4,1019,88.79103994369507,-432011,0.08983957219251337,1085,88.56304121017456,-3732,935,61.86924886703491,28081,0.0
../instances/ClassicBenchmark/jobshop_la26,1218,3.829028367996216,52174,4,1414,4.0553364753723145,259673,0.16091954022988506,1891,4.264104604721069,203396,1227,3.037836790084839,270541,0.007389162561576354
../instances/ClassicBenchmark/jobshop_la25,977,99.30218434333801,155069,4,1074,99.35831022262573,197381,0.0992835209825998,1117,99.49136710166931,167020,977,69.67852425575256,188405,0.0
../instances/ClassicBenchmark/jobshop_la28,1216,9.38022255897522,223885,4,1476,9.914592981338501,263629,0.2138157894736842,1668,9.862736940383911,203888,1249,6.777756929397583,265433,0.027138157894736843
../instances/ClassicBenchmark/jobshop_la27,1235,75.03679037094116,220525,4,1397,75.06499361991882,-26898,0.1311740890688259,1487,75.36482548713684,-46886,1242,52.87201809883118,-2371,0.005668016194331984
../instances/ClassicBenchmark/jobshop_la30,1355,0.6530153751373291,249621,4,1565,1.0211291313171387,292453,0.15498154981549817,2078,0.9743144512176514,206344,1399,0.8922951221466064,328309,0.03247232472324723
../instances/ClassicBenchmark/jobshop_la31,1784,2.05155348777771,341529,4,1928,2.093531370162964,368281,0.08071748878923767,2520,2.791605234146118,-576339,1867,1.5967347621917725,469777,0.04652466367713005
../instances/ClassicBenchmark/jobshop_la32,1850,1.0097198486328125,323581,4,1875,1.4853839874267578,422585,0.013513513513513514,2804,1.2936811447143555,297756,1865,1.4302122592926025,436817,0.008108108108108109
../instances/ClassicBenchmark/jobshop_la33,1719,1.0600132942199707,322685,4,1875,1.6199414730072021,421273,0.09075043630017451,2567,1.292778730392456,297208,1802,1.5783112049102783,439593,0.048283885980221056
../instances/ClassicBenchmark/jobshop_la34,1721,11.270437955856323,-794514,4,1911,11.675659894943237,369637,0.11040092969203952,2556,11.743865251541138,293080,1771,8.231205701828003,-297471,0.02905287623474724
../instances/ClassicBenchmark/jobshop_la35,1888,1.0535521507263184,373117,4,2044,1.4938881397247314,419481,0.0826271186440678,2675,1.457914113998413,296888,1993,1.4831688404083252,477657,0.055614406779661014
../instances/ClassicBenchmark/jobshop_la36,1268,13.624439239501953,246094,4,1503,13.771866083145142,-490517,0.18533123028391169,1615,13.89501690864563,235440,1288,9.715219020843506,325314,0.015772870662460567
../instances/ClassicBenchmark/jobshop_la37,1397,3.134883165359497,279838,4,1588,3.373471975326538,292170,0.13672154617036505,2131,3.4116995334625244,225816,1477,2.4901504516601562,301506,0.0572655690765927
../instances/ClassicBenchmark/jobshop_la21,1046,321.86540937423706,34978,4,1146,205.77136397361755,207161,0.09560229445506692,1134,322.16173672676086,194710,1046,171.57104635238647,197538,0.0
../instances/ClassicBenchmark/jobshop_la39,1233,11.49905800819397,258316,4,1437,11.658087253570557,292878,0.1654501216545012,1703,12.066845178604126,226232,1271,8.621851921081543,-236934,0.030819140308191405
../instances/ClassicBenchmark/jobshop_la40,1222,94.00176739692688,280118,4,1384,94.03734755516052,-20733,0.132569558101473,1541,94.19368529319763,-58164,1222,66.11090111732483,2398,0.0
../instances/ClassicBenchmark/jobshop_orb01,1059,54.65446209907532,114424,4,1252,54.875144243240356,144632,0.182247403210576,1252,54.803117752075195,120524,1059,38.40673565864563,138016,0.0
../instances/ClassicBenchmark/jobshop_orb02,888,2.737919569015503,107252,4,1034,2.7821133136749268,138228,0.16441441441441443,1161,2.8209140300750732,-3820,904,2.1499745845794678,133720,0.018018018018018018
../instances/ClassicBenchmark/jobshop_orb03,1005,31.766749620437622,107560,4,1164,31.81688690185547,141448,0.1582089552238806,1280,31.948378324508667,120224,1022,22.42474937438965,140584,0.01691542288557214
../instances/ClassicBenchmark/jobshop_orb04,1005,5.550079822540283,108008,4,1148,5.723241329193115,137412,0.14228855721393036,1149,5.735198497772217,115312,1016,3.9301843643188477,136040,0.010945273631840797
../instances/ClassicBenchmark/jobshop_abz7,656,521.1270744800568,401249,4,753,521.7433054447174,401545,0.14786585365853658,789,521.7388067245483,-42046,668,278.1157615184784,44331,0.018292682926829267
../instances/ClassicBenchmark/jobshop_orb05,887,5.002208232879639,107252,4,1032,5.16452431678772,-405048,0.16347237880496054,1160,5.1204493045806885,115068,889,3.5997986793518066,134548,0.002254791431792559
../instances/ClassicBenchmark/jobshop_orb07,397,3.869851589202881,105236,4,469,4.021251201629639,131880,0.181360201511335,491,4.062416315078735,-427840,399,2.7368624210357666,17612,0.005037783375314861
../instances/ClassicBenchmark/jobshop_orb08,899,1.358138084411621,107448,4,1111,1.3896219730377197,135648,0.23581757508342602,1220,1.370121955871582,114512,946,0.980712890625,135248,0.05228031145717464
../instances/ClassicBenchmark/jobshop_orb09,934,2.34757399559021,107588,4,1136,2.4932010173797607,139768,0.21627408993576017,1254,2.4593687057495117,114636,934,1.6792042255401611,135188,0.0
../instances/ClassicBenchmark/jobshop_orb10,944,1.44209623336792,107532,4,1206,1.5235283374786377,135856,0.2775423728813559,1230,1.620551586151123,-424896,1013,1.1987876892089844,19220,0.07309322033898305
../instances/ClassicBenchmark/jobshop_orb06,1010,23.386613607406616,107420,4,1208,23.601171493530273,144205,0.19603960396039605,1238,23.47598123550415,117400,1017,16.45276713371277,138934,0.006930693069306931
../instances/ClassicBenchmark/jobshop_swv02,1475,202.03943061828613,233601,4,1837,202.68553137779236,-166135,0.2454237288135593,1877,202.32405257225037,-53268,1491,141.99038076400757,-15503,0.010847457627118645
../instances/ClassicBenchmark/jobshop_la38,1196,816.6000289916992,245758,4,1357,154.8129711151123,-24941,0.1346153846153846,1451,638.8913609981537,-25924,1196,386.5825138092041,332274,0.0
../instances/ClassicBenchmark/jobshop_swv01,1407,7565.673035860062,233293,4,1855,519.2969672679901,102909,0.31840796019900497,1788,1232.6825313568115,-14772,1420,2395.450381755829,299965,0.00923951670220327
